component,bus,carrier,2025,2035,2045
Link,DE0 29 solid biomass,urban decentral biomass boiler,79.2076,395.34878,357.82945
Link,DE0 29 unsustainable bioliquids,unsustainable bioliquids,1018650.72561,322861.95617,
Link,DE0 29 urban central heat,urban central water pits charger,11.71645,73.6927,179.98916
Link,DE0 29 urban central heat,urban central water tanks charger,3.14485,1.0246,0.4492
Link,DE0 29 urban central water pits,urban central water pits discharger,11.71645,73.6927,179.98916
Link,DE0 29 urban central water tanks,urban central water tanks discharger,3.14485,1.0246,0.4492
Link,DE0 29 urban decentral heat,urban decentral water tanks charger,16.51091,21.36555,16.61948
Link,DE0 29 urban decentral water tanks,urban decentral water tanks discharger,16.51091,21.36555,16.61948
Link,DE0 3,DAC,0.01457,0.01089,0.0019
Link,DE0 3,DC,2000.02267,2000.95112,2000.95191
Link,DE0 3,H2 Electrolysis,0.05346,0.15921,0.0136
Link,DE0 3,battery charger,1.0201,601.65136,1944.81853
Link,DE0 3,electricity distribution grid,5268.73031,6372.34904,8542.55638
Link,DE0 3 H2,Fischer-Tropsch,0.15253,60.66956,60.68099
Link,DE0 3 H2,H2 Fuel Cell,0.10554,0.1367,0.00633
Link,DE0 3 H2,H2 turbine,0.6162,13.60319,13.71635
Link,DE0 3 H2,Sabatier,0.08843,0.07139,0.00342
Link,DE0 3 H2,methanolisation,1.40465,0.25912,0.03187
Link,DE0 3 battery,battery discharger,1.04386,614.05784,1984.9221
Link,DE0 3 biogas,biogas to gas,280.21964,280.25614,0.00559
Link,DE0 3 biogas,biogas to gas CC,1.71791,0.03603,31.39574
Link,DE0 3 co2 stored,CO2 pipeline,2.14972,1.66099,359.20287
Link,DE0 3 home battery,home battery discharger,53.09069,18.01992,13.83996
Link,DE0 3 low voltage,BEV charger,2189.4737,13323.22139,20619.26192
Link,DE0 3 low voltage,electricity distribution grid,5268.73031,6372.34904,8542.55638
Link,DE0 3 low voltage,home battery charger,51.8824,17.65585,13.56034
Link,DE0 3 low voltage,rural air heat pump,0.08373,0.02942,0.00138
Link,DE0 3 low voltage,rural ground heat pump,51.18786,78.80794,73.5713
Link,DE0 3 low voltage,rural resistive heater,56.33006,103.18954,78.21348
Link,DE0 3 low voltage,urban central air heat pump,0.05342,215.91835,215.93309
Link,DE0 3 low voltage,urban central resistive heater,62.40307,1819.66976,1757.35725
Link,DE0 3 low voltage,urban decentral air heat pump,50.2147,115.55477,445.99687
Link,DE0 3 low voltage,urban decentral resistive heater,36.89899,374.74962,1436.61349
Link,DE0 3 non-sequestered HVC,waste CHP,310.60291,534.80817,534.8104
Link,DE0 3 non-sequestered HVC,waste CHP CC,0.70499,0.13703,0.00232
Link,DE0 3 process emissions,process emissions,195.28715,0.03617,0.00031
Link,DE0 3 process emissions,process emissions CC,0.51457,205.26373,205.26585
Link,DE0 3 rural heat,rural water tanks charger,392.32632,399.12284,392.47161
Link,DE0 3 rural water tanks,rural water tanks discharger,392.32632,399.12284,392.47161
Link,DE0 3 solid biomass,biomass to liquid,0.08692,0.04602,0.00229
Link,DE0 3 solid biomass,biomass to liquid CC,0.0634,0.03523,0.00227
Link,DE0 3 solid biomass,rural biomass boiler,0.00366,0.00033,5e-05
Link,DE0 3 solid biomass,solid biomass,152.19005,,
Link,DE0 3 solid biomass,solid biomass for industry,421.08556,526.17976,0.00153
Link,DE0 3 solid biomass,solid biomass for industry CC,0.24743,0.20039,686.20048
Link,DE0 3 solid biomass,urban central solid biomass CHP,147.04008,74.09847,0.00327
Link,DE0 3 solid biomass,urban central solid biomass CHP CC,0.06398,0.03131,0.00217
Link,DE0 3 solid biomass,urban decentral biomass boiler,1943.03866,4957.57276,4037.18613
Link,DE0 3 unsustainable bioliquids,unsustainable bioliquids,1163933.67451,378538.3979,
Link,DE0 3 urban central heat,urban central water pits charger,603.05967,2018.73853,2124.24977
Link,DE0 3 urban central heat,urban central water tanks charger,3.96327,1.41519,0.30539
Link,DE0 3 urban central water pits,urban central water pits discharger,603.05967,2018.73853,2124.24977
Link,DE0 3 urban central water tanks,urban central water tanks discharger,3.96327,1.41519,0.30539
Link,DE0 3 urban decentral heat,urban decentral water tanks charger,116.41433,128.79777,129.0576
Link,DE0 3 urban decentral water tanks,urban decentral water tanks discharger,116.41433,128.79777,129.0576
Link,DE0 4,DAC,0.01435,0.01097,0.00169
Link,DE0 4,H2 Electrolysis,0.0571,0.20997,0.04806
Link,DE0 4,battery charger,1.01981,7.24197,7.50238
Link,DE0 4,electricity distribution grid,1855.19039,2819.40351,3046.19905
Link,DE0 4 H2,Fischer-Tropsch,0.15298,650.35634,650.36772
Link,DE0 4 H2,H2 Fuel Cell,0.10842,0.12789,0.00536
Link,DE0 4 H2,H2 turbine,0.61607,22.19748,22.81927
Link,DE0 4 H2,Sabatier,0.08851,0.06625,0.00344
Link,DE0 4 H2,methanolisation,3.21162,0.28728,0.03548
Link,DE0 4 battery,battery discharger,1.04356,7.39131,7.65709
Link,DE0 4 biogas,biogas to gas,378.42604,378.4634,0.00553
Link,DE0 4 biogas,biogas to gas CC,1.8274,0.03706,126.19233
Link,DE0 4 co2 stored,CO2 pipeline,1.4061,170.54169,487.93567
Link,DE0 4 home battery,home battery discharger,3.41849,100.97267,26.30852
Link,DE0 4 low voltage,BEV charger,1035.66408,6302.14548,9753.316
Link,DE0 4 low voltage,electricity distribution grid,1855.19039,2819.40351,3046.19905
Link,DE0 4 low voltage,home battery charger,3.34068,98.9326,25.77698
Link,DE0 4 low voltage,rural air heat pump,0.08349,0.02337,0.00128
Link,DE0 4 low voltage,rural ground heat pump,29.95851,326.51903,305.80502
Link,DE0 4 low voltage,rural resistive heater,56.26243,964.23127,907.9847
Link,DE0 4 low voltage,urban central air heat pump,0.06265,1.85416,11.93004
Link,DE0 4 low voltage,urban central resistive heater,90.99785,1017.27929,1012.84155
Link,DE0 4 low voltage,urban decentral air heat pump,0.03665,0.04996,0.00239
Link,DE0 4 low voltage,urban decentral resistive heater,1.40049,0.41597,0.01466
Link,DE0 4 non-sequestered HVC,waste CHP,152.18074,228.02886,228.03134
Link,DE0 4 non-sequestered HVC,waste CHP CC,0.57099,0.18378,0.00328
Link,DE0 4 process emissions,process emissions,140.85533,0.03343,0.0004
Link,DE0 4 process emissions,process emissions CC,0.51395,163.47685,172.8193
Link,DE0 4 rural heat,rural water tanks charger,507.222,695.58593,695.76685
Link,DE0 4 rural water tanks,rural water tanks discharger,507.222,695.58593,695.76685
Link,DE0 4 solid biomass,biomass to liquid,0.09021,0.05448,0.00309
Link,DE0 4 solid biomass,biomass to liquid CC,0.06559,0.0491,89.34845
Link,DE0 4 solid biomass,rural biomass boiler,559.70773,312.83363,0.00012
Link,DE0 4 solid biomass,solid biomass for industry,155.10377,177.50817,0.00137
Link,DE0 4 solid biomass,solid biomass for industry CC,0.24781,0.82989,211.82213
Link,DE0 4 solid biomass,urban central solid biomass CHP,261.82326,131.89725,0.00426
Link,DE0 4 solid biomass,urban central solid biomass CHP CC,0.08011,0.0401,0.00361
Link,DE0 4 solid biomass,urban decentral biomass boiler,473.16113,1279.79585,1216.41542
Link,DE0 4 unsustainable bioliquids,unsustainable bioliquids,1569889.28449,515504.09141,
Link,DE0 4 urban central heat,urban central water pits charger,349.77426,1233.63602,1507.31759
Link,DE0 4 urban central heat,urban central water tanks charger,3.90312,1.36843,0.6005
Link,DE0 4 urban central water pits,urban central water pits discharger,349.77426,1233.63602,1507.31759
Link,DE0 4 urban central water tanks,urban central water tanks discharger,3.90312,1.36843,0.6005
Link,DE0 4 urban decentral heat,urban decentral water tanks charger,16.49776,21.42276,16.6186
Link,DE0 4 urban decentral water tanks,urban decentral water tanks discharger,16.49776,21.42276,16.6186
Link,DE0 5,DAC,0.0144,0.01122,0.00248
Link,DE0 5,H2 Electrolysis,0.0572,2.87844,0.17674
Link,DE0 5,battery charger,1.05165,1049.08114,1049.86108
Link,DE0 5,electricity distribution grid,3257.67087,6152.9137,7850.86746
Link,DE0 5 H2,Fischer-Tropsch,0.15322,1.52051,0.01072
Link,DE0 5 H2,H2 Fuel Cell,0.12002,0.11463,0.00537
Link,DE0 5 H2,H2 pipeline,3.37341,11.74039,0.44737
Link,DE0 5 H2,H2 pipeline (Kernnetz),31533.33333,67258.33333,67258.33333
Link,DE0 5 H2,H2 turbine,0.6617,22.55823,23.02584
Link,DE0 5 H2,Sabatier,0.08194,0.06584,0.00342
Link,DE0 5 H2,methanolisation,3.92524,0.26745,0.03479
Link,DE0 5 battery,battery discharger,1.07614,1070.71395,1071.50998
Link,DE0 5 biogas,biogas to gas,500.60924,500.64721,0.00547
Link,DE0 5 biogas,biogas to gas CC,2.63774,0.03797,197.51357
Link,DE0 5 co2 stored,CO2 pipeline,0.35548,368.43755,1627.27634
Link,DE0 5 home battery,home battery discharger,4.23744,1.63567,1.11496
Link,DE0 5 low voltage,BEV charger,3146.47204,19146.67599,29631.74713
Link,DE0 5 low voltage,electricity distribution grid,3257.67087,6152.9137,7850.86746
Link,DE0 5 low voltage,home battery charger,4.141,1.60263,1.09243
Link,DE0 5 low voltage,rural air heat pump,0.09479,0.02466,0.00132
Link,DE0 5 low voltage,rural ground heat pump,74.02096,509.76028,537.57389
Link,DE0 5 low voltage,rural resistive heater,93.15419,1550.6973,1500.65632
Link,DE0 5 low voltage,urban central air heat pump,0.06516,456.98895,456.99141
Link,DE0 5 low voltage,urban central resistive heater,844.60806,2142.04272,2420.91505
Link,DE0 5 low voltage,urban decentral air heat pump,72.13797,264.07592,496.33283
Link,DE0 5 low voltage,urban decentral resistive heater,1.378,1122.84645,2046.48862
Link,DE0 5 non-sequestered HVC,waste CHP,450.12362,727.63101,727.6335
Link,DE0 5 non-sequestered HVC,waste CHP CC,1.01455,0.18343,0.00308
Link,DE0 5 process emissions,process emissions,107.7661,0.0278,0.00038
Link,DE0 5 process emissions,process emissions CC,2.24143,127.63327,136.89386
Link,DE0 5 rural heat,rural water tanks charger,775.13447,787.00998,787.24283
Link,DE0 5 rural water tanks,rural water tanks discharger,775.13447,787.00998,787.24283
Link,DE0 5 solid biomass,biomass to liquid,0.08375,0.04659,0.00242
Link,DE0 5 solid biomass,biomass to liquid CC,0.06076,0.03729,0.00294
Link,DE0 5 solid biomass,rural biomass boiler,1199.48938,813.80405,6e-05
Link,DE0 5 solid biomass,solid biomass,270.23014,,
Link,DE0 5 solid biomass,solid biomass for industry,211.03929,227.96694,0.00145
Link,DE0 5 solid biomass,solid biomass for industry CC,0.24885,0.53534,265.09452
Link,DE0 5 solid biomass,urban central solid biomass CHP,4241.34079,1444.50569,319.23513
Link,DE0 5 solid biomass,urban central solid biomass CHP CC,0.07133,0.03099,0.00194
Link,DE0 5 solid biomass,urban decentral biomass boiler,2129.79925,1127.09698,1838.23653
Link,DE0 5 unsustainable bioliquids,unsustainable bioliquids,2077741.19531,675613.6029,
Link,DE0 5 urban central heat,urban central water pits charger,1378.44177,3002.58651,3040.00661
Link,DE0 5 urban central heat,urban central water tanks charger,3.83818,1.4903,0.18499
Link,DE0 5 urban central water pits,urban central water pits discharger,1378.44177,3002.58651,3040.00661
Link,DE0 5 urban central water tanks,urban central water tanks discharger,3.83818,1.4903,0.18499
Link,DE0 5 urban decentral heat,urban decentral water tanks charger,35.95276,49.57133,49.81439
Link,DE0 5 urban decentral water tanks,urban decentral water tanks discharger,35.95276,49.57133,49.81439
Link,DE0 6,DAC,0.01399,0.01237,185.53896
Link,DE0 6,DC,1400.00005,14350.64751,14350.72496
Link,DE0 6,H2 Electrolysis,0.05784,15391.73181,19006.97776
Link,DE0 6,battery charger,1.05556,4009.77842,6198.54608
Link,DE0 6,electricity distribution grid,2033.81038,3560.96952,4079.03029
Link,DE0 6 H2,Fischer-Tropsch,0.15305,1.25286,0.01038
Link,DE0 6 H2,H2 Fuel Cell,0.11622,0.07268,0.00404
Link,DE0 6 H2,H2 pipeline,11.06723,17.76899,0.59905
Link,DE0 6 H2,H2 turbine,0.66277,24.5041,24.77664
Link,DE0 6 H2,Sabatier,0.08183,0.0689,0.00333
Link,DE0 6 H2,methanolisation,19.49838,19.8295,0.03368
Link,DE0 6 battery,battery discharger,1.08015,4092.46296,6326.3646
Link,DE0 6 biogas,biogas to gas,282.28533,282.50047,0.00516
Link,DE0 6 biogas,biogas to gas CC,2.45029,66.64517,402.05011
Link,DE0 6 co2 stored,CO2 pipeline,0.89679,1.31884,166.65976
Link,DE0 6 home battery,home battery discharger,5.33827,409.90155,400.52326
Link,DE0 6 low voltage,BEV charger,729.80155,4440.93371,6872.8705
Link,DE0 6 low voltage,electricity distribution grid,2033.81038,3560.96952,4079.03029
Link,DE0 6 low voltage,home battery charger,5.21678,401.61986,392.43105
Link,DE0 6 low voltage,rural air heat pump,0.07298,0.02502,0.00131
Link,DE0 6 low voltage,rural ground heat pump,22.49662,285.87768,301.47909
Link,DE0 6 low voltage,rural resistive heater,50.63063,1025.4946,1029.98201
Link,DE0 6 low voltage,urban central air heat pump,0.05097,0.02223,0.00148
Link,DE0 6 low voltage,urban central resistive heater,16.43053,16.95367,0.0359
Link,DE0 6 low voltage,urban decentral air heat pump,0.18935,71.91398,94.56278
Link,DE0 6 low voltage,urban decentral resistive heater,1.80404,312.15615,402.31945
Link,DE0 6 non-sequestered HVC,waste CHP,102.74217,102.81865,102.74562
Link,DE0 6 non-sequestered HVC,waste CHP CC,0.8505,0.10897,5.90661
Link,DE0 6 process emissions,process emissions,26.66819,0.01322,0.0002
Link,DE0 6 process emissions,process emissions CC,2.54644,26.17276,26.17488
Link,DE0 6 rural heat,rural water tanks charger,468.71613,533.53587,533.86967
Link,DE0 6 rural water tanks,rural water tanks discharger,468.71613,533.53587,533.86967
Link,DE0 6 solid biomass,biomass to liquid,0.08397,0.04464,0.00263
Link,DE0 6 solid biomass,biomass to liquid CC,0.05959,0.03492,0.00477
Link,DE0 6 solid biomass,rural biomass boiler,803.47982,555.63837,0.0001
Link,DE0 6 solid biomass,solid biomass,341.49963,,
Link,DE0 6 solid biomass,solid biomass for industry,220.17079,113.22029,0.00106
Link,DE0 6 solid biomass,solid biomass for industry CC,0.25149,230.662,459.16235
Link,DE0 6 solid biomass,urban central solid biomass CHP,6105.92505,438.40057,0.00252
Link,DE0 6 solid biomass,urban central solid biomass CHP CC,0.05745,0.02326,0.00196
Link,DE0 6 solid biomass,urban decentral biomass boiler,230.61106,129.00256,43.47487
Link,DE0 6 unsustainable bioliquids,unsustainable bioliquids,1175487.15676,408843.22965,
Link,DE0 6 urban central heat,urban central water pits charger,269.978,354.25053,965.97497
Link,DE0 6 urban central heat,urban central water tanks charger,3.85339,1.51182,0.705
Link,DE0 6 urban central water pits,urban central water pits discharger,269.978,354.25053,965.97497
Link,DE0 6 urban central water tanks,urban central water tanks discharger,3.85339,1.51182,0.705
Link,DE0 6 urban decentral heat,urban decentral water tanks charger,38.1342,378.48593,378.89843
Link,DE0 6 urban decentral water tanks,urban decentral water tanks discharger,38.1342,378.48593,378.89843
Link,DE0 7,DAC,0.01439,0.01106,0.00164
Link,DE0 7,DC,2000.00695,2000.00738,2000.00711
Link,DE0 7,H2 Electrolysis,0.05711,0.17817,0.01381
Link,DE0 7,battery charger,1.05373,23.60677,23.67106
Link,DE0 7,electricity distribution grid,2877.16566,4193.95772,4996.19461
Link,DE0 7 H2,Fischer-Tropsch,0.15329,1.61834,0.01223
Link,DE0 7 H2,H2 Fuel Cell,0.11333,0.11781,0.00588
Link,DE0 7 H2,H2 pipeline,9.74105,993.08653,985.83643
Link,DE0 7 H2,H2 turbine,0.66046,4.75513,0.10505
Link,DE0 7 H2,Sabatier,0.08656,0.06827,0.00347
Link,DE0 7 H2,methanolisation,12.97155,13.21435,0.04091
Link,DE0 7 battery,battery discharger,1.07827,24.09356,24.15918
Link,DE0 7 biogas,biogas to gas,449.34962,449.387,0.00581
Link,DE0 7 biogas,biogas to gas CC,2.32696,0.03694,73.9825
Link,DE0 7 home battery,home battery discharger,30.7196,10.81245,10.66931
Link,DE0 7 low voltage,BEV charger,1639.41712,9976.05831,15439.13091
Link,DE0 7 low voltage,electricity distribution grid,2877.16566,4193.95772,4996.19461
Link,DE0 7 low voltage,home battery charger,30.02045,10.59399,10.45374
Link,DE0 7 low voltage,rural air heat pump,0.16396,0.02826,0.00147
Link,DE0 7 low voltage,rural ground heat pump,31.8012,208.15965,193.03734
Link,DE0 7 low voltage,rural resistive heater,11.99736,497.7963,485.81359
Link,DE0 7 low voltage,urban central air heat pump,0.05397,34.33117,81.50067
Link,DE0 7 low voltage,urban central resistive heater,153.3445,1777.21757,1623.92795
Link,DE0 7 low voltage,urban decentral air heat pump,0.04146,188.08637,295.99428
Link,DE0 7 low voltage,urban decentral resistive heater,1.40822,627.67656,958.66193
Link,DE0 7 non-sequestered HVC,waste CHP,234.09594,389.40244,389.40478
Link,DE0 7 non-sequestered HVC,waste CHP CC,0.81053,0.13547,0.00248
Link,DE0 7 process emissions,process emissions,92.19317,0.04969,0.00043
Link,DE0 7 process emissions,process emissions CC,1.01441,102.058,106.00289
Link,DE0 7 rural heat,rural water tanks charger,128.55383,183.49341,183.86946
Link,DE0 7 rural water tanks,rural water tanks discharger,128.55383,183.49341,183.86946
Link,DE0 7 solid biomass,biomass to liquid,0.08596,0.04429,0.0024
Link,DE0 7 solid biomass,biomass to liquid CC,0.06249,0.03364,0.00263
Link,DE0 7 solid biomass,rural biomass boiler,254.86974,120.72798,5e-05
Link,DE0 7 solid biomass,solid biomass,56.16184,,
Link,DE0 7 solid biomass,solid biomass for industry,196.20222,206.5636,0.00178
Link,DE0 7 solid biomass,solid biomass for industry CC,0.24489,0.20131,230.8478
Link,DE0 7 solid biomass,urban central solid biomass CHP,596.12531,305.25009,0.0036
Link,DE0 7 solid biomass,urban central solid biomass CHP CC,0.06132,0.02909,0.0023
Link,DE0 7 solid biomass,urban decentral biomass boiler,1236.6419,1785.2275,2084.32738
Link,DE0 7 unsustainable bioliquids,unsustainable bioliquids,1864802.16229,591607.55575,
Link,DE0 7 urban central heat,urban central water pits charger,431.7905,1660.3261,1731.26739
Link,DE0 7 urban central heat,urban central water tanks charger,3.93166,1.38712,0.46631
Link,DE0 7 urban central water pits,urban central water pits discharger,431.7905,1660.3261,1731.26739
Link,DE0 7 urban central water tanks,urban central water tanks discharger,3.93166,1.38712,0.46631
Link,DE0 7 urban decentral heat,urban decentral water tanks charger,16.50922,32.37018,32.64166
Link,DE0 7 urban decentral water tanks,urban decentral water tanks discharger,16.50922,32.37018,32.64166
Link,DE0 8,DAC,0.01542,0.01124,0.00191
Link,DE0 8,H2 Electrolysis,0.05644,0.20016,0.04386
Link,DE0 8,battery charger,1.05206,7.02925,188.13119
Link,DE0 8,electricity distribution grid,1731.01496,2964.66334,3495.65788
Link,DE0 8 H2,Fischer-Tropsch,0.15255,5.71928,0.01123
Link,DE0 8 H2,H2 Fuel Cell,0.10609,0.10445,0.00543
Link,DE0 8 H2,H2 turbine,0.66006,35.00743,35.51318
Link,DE0 8 H2,Sabatier,0.08716,0.07109,0.0034
Link,DE0 8 H2,methanolisation,1.10315,0.26254,0.03148
Link,DE0 8 battery,battery discharger,1.07657,7.1742,192.01059
Link,DE0 8 biogas,biogas to gas,391.68231,391.71952,0.00542
Link,DE0 8 biogas,biogas to gas CC,1.67377,0.03706,81.86289
Link,DE0 8 home battery,home battery discharger,15.14947,66.98121,19.06141
Link,DE0 8 low voltage,BEV charger,1164.39045,7085.46158,10965.59036
Link,DE0 8 low voltage,electricity distribution grid,1731.01496,2964.66334,3495.65788
Link,DE0 8 low voltage,home battery charger,14.80469,65.62792,18.67629
Link,DE0 8 low voltage,rural air heat pump,0.1314,0.02386,0.00131
Link,DE0 8 low voltage,rural ground heat pump,24.96046,363.63429,343.68279
Link,DE0 8 low voltage,rural resistive heater,14.63671,1001.35565,986.73426
Link,DE0 8 low voltage,urban central air heat pump,0.04338,0.04678,0.0223
Link,DE0 8 low voltage,urban central resistive heater,3.14859,745.70445,1068.6617
Link,DE0 8 low voltage,urban decentral air heat pump,0.04594,9.06685,73.78161
Link,DE0 8 low voltage,urban decentral resistive heater,1.40877,31.93172,274.69264
Link,DE0 8 non-sequestered HVC,waste CHP,165.82209,223.02711,223.03009
Link,DE0 8 non-sequestered HVC,waste CHP CC,0.60292,0.51882,0.00584
Link,DE0 8 process emissions,process emissions,27.92159,0.02473,0.0003
Link,DE0 8 process emissions,process emissions CC,0.33986,30.95432,31.2266
Link,DE0 8 rural heat,rural water tanks charger,199.7559,887.1545,887.31637
Link,DE0 8 rural water tanks,rural water tanks discharger,199.7559,887.1545,887.31637
Link,DE0 8 solid biomass,biomass to liquid,0.10095,0.04435,0.00241
Link,DE0 8 solid biomass,biomass to liquid CC,0.07514,0.03392,0.00287
Link,DE0 8 solid biomass,rural biomass boiler,639.22207,364.38441,5e-05
Link,DE0 8 solid biomass,solid biomass,363.77134,,
Link,DE0 8 solid biomass,solid biomass for industry,157.36545,215.5955,0.00134
Link,DE0 8 solid biomass,solid biomass for industry CC,0.27222,0.26431,295.53594
Link,DE0 8 solid biomass,urban central solid biomass CHP,312.49184,172.03121,0.00279
Link,DE0 8 solid biomass,urban central solid biomass CHP CC,0.05722,0.02713,0.00209
Link,DE0 8 solid biomass,urban decentral biomass boiler,537.1481,1429.8534,1279.0124
Link,DE0 8 unsustainable bioliquids,unsustainable bioliquids,1623991.30605,526739.35154,
Link,DE0 8 urban central heat,urban central water pits charger,88.74234,638.10509,1461.46047
Link,DE0 8 urban central heat,urban central water tanks charger,3.828,1.37992,1.02045
Link,DE0 8 urban central water pits,urban central water pits discharger,88.74234,638.10509,1461.46047
Link,DE0 8 urban central water tanks,urban central water tanks discharger,3.828,1.37992,1.02045
Link,DE0 8 urban decentral heat,urban decentral water tanks charger,16.49084,52.26782,52.5249
Link,DE0 8 urban decentral water tanks,urban decentral water tanks discharger,16.49084,52.26782,52.5249
Link,DE0 9,DAC,0.01456,0.0111,0.00189
Link,DE0 9,H2 Electrolysis,0.05677,0.1825,0.01484
Link,DE0 9,battery charger,1.02449,2712.59863,3741.59142
Link,DE0 9,electricity distribution grid,3042.6286,3773.58679,5488.37386
Link,DE0 9 H2,Fischer-Tropsch,0.15277,14.36457,14.37608
Link,DE0 9 H2,H2 Fuel Cell,0.10913,0.1363,0.00647
Link,DE0 9 H2,H2 turbine,0.61619,5.18775,0.07594
Link,DE0 9 H2,Sabatier,0.08928,0.072,0.00343
Link,DE0 9 H2,methanolisation,1.76301,0.27516,0.03449
Link,DE0 9 battery,battery discharger,1.04835,2768.53438,3818.74575
Link,DE0 9 biogas,biogas to gas,249.58929,249.62581,0.00566
Link,DE0 9 biogas,biogas to gas CC,1.72579,0.03599,63.04355
Link,DE0 9 home battery,home battery discharger,18.84527,7.06005,4.92945
Link,DE0 9 low voltage,BEV charger,2455.07352,14939.4295,23120.53526
Link,DE0 9 low voltage,electricity distribution grid,3042.6286,3773.58679,5488.37386
Link,DE0 9 low voltage,home battery charger,18.41637,6.91741,4.82985
Link,DE0 9 low voltage,rural air heat pump,0.08489,0.02904,0.00139
Link,DE0 9 low voltage,rural ground heat pump,53.16137,60.11315,58.5025
Link,DE0 9 low voltage,rural resistive heater,33.23465,35.47063,26.58105
Link,DE0 9 low voltage,urban central air heat pump,0.0595,124.74881,217.60135
Link,DE0 9 low voltage,urban central resistive heater,21.01279,1142.15406,1237.43752
Link,DE0 9 low voltage,urban decentral air heat pump,56.2994,185.41195,562.74063
Link,DE0 9 low voltage,urban decentral resistive heater,39.1677,593.59161,1773.92244
Link,DE0 9 non-sequestered HVC,waste CHP,367.68228,654.21141,654.21361
Link,DE0 9 non-sequestered HVC,waste CHP CC,0.63755,0.11843,0.00227
Link,DE0 9 process emissions,process emissions,53.84377,0.04433,0.00037
Link,DE0 9 process emissions,process emissions CC,0.49106,60.90174,62.65267
Link,DE0 9 rural heat,rural water tanks charger,440.4855,446.86725,440.60916
Link,DE0 9 rural water tanks,rural water tanks discharger,440.4855,446.86725,440.60916
Link,DE0 9 solid biomass,biomass to liquid,0.08627,0.04648,0.00228
Link,DE0 9 solid biomass,biomass to liquid CC,0.0629,0.0355,0.00226
Link,DE0 9 solid biomass,rural biomass boiler,0.00088,0.00028,4e-05
Link,DE0 9 solid biomass,solid biomass for industry,160.82522,189.43664,0.00167
Link,DE0 9 solid biomass,solid biomass for industry CC,0.23204,0.18808,238.45817
Link,DE0 9 solid biomass,urban central solid biomass CHP,448.85482,156.89956,0.00376
Link,DE0 9 solid biomass,urban central solid biomass CHP CC,0.06868,0.03284,0.00229
Link,DE0 9 solid biomass,urban decentral biomass boiler,2216.07544,4952.02148,3902.3016
Link,DE0 9 unsustainable bioliquids,unsustainable bioliquids,1037490.57668,338803.33472,
Link,DE0 9 urban central heat,urban central water pits charger,267.29067,1572.65454,1806.03495
Link,DE0 9 urban central heat,urban central water tanks charger,3.91687,1.41672,0.26402
Link,DE0 9 urban central water pits,urban central water pits discharger,267.29067,1572.65454,1806.03495
Link,DE0 9 urban central water tanks,urban central water tanks discharger,3.91687,1.41672,0.26402
Link,DE0 9 urban decentral heat,urban decentral water tanks charger,71.5688,94.23847,94.4907
Link,DE0 9 urban decentral water tanks,urban decentral water tanks discharger,71.5688,94.23847,94.4907
StorageUnit,DE0 0,PHS,300.0,300.0,300.0
StorageUnit,DE0 1,hydro,169.5,169.5,169.5
StorageUnit,DE0 11,PHS,160.0,160.0,160.0
StorageUnit,DE0 15,PHS,999.8,999.8,999.8
StorageUnit,DE0 16,PHS,1740.0,1740.0,1740.0
StorageUnit,DE0 16,hydro,120.0,120.0,120.0
StorageUnit,DE0 18,PHS,120.0,120.0,120.0
StorageUnit,DE0 21,PHS,161.42,161.42,161.42
StorageUnit,DE0 22,PHS,400.0,400.0,400.0
StorageUnit,DE0 24,PHS,164.0,164.0,164.0
StorageUnit,DE0 25,PHS,278.0,278.0,278.0
StorageUnit,DE0 26,PHS,1294.0,1294.0,1294.0
StorageUnit,DE0 29,PHS,142.0,142.0,142.0
StorageUnit,DE0 3,PHS,44.0,44.0,44.0
StorageUnit,DE0 4,PHS,1060.0,1060.0,1060.0
StorageUnit,DE0 7,PHS,93.0,93.0,93.0
StorageUnit,DE0 8,PHS,480.0,480.0,480.0
StorageUnit,DE0 9,PHS,90.0,90.0,90.0
Store,DE gas,gas,9241.34881,1976.04716,24.07432
Store,DE methanol,methanol,6401.25778,2970304.6318,4724273.65938
Store,DE oil,oil,9859.03658,2580.0131,33.63748
Store,DE0 0 H2,H2 Store,700.4687,221622.23853,778131.52584
Store,DE0 0 battery,battery,1.79864,337.01183,3792.79046
Store,DE0 0 co2 stored,co2 stored,111.93235,24.00885,0.46891
Store,DE0 0 home battery,home battery,31.44451,249.17215,249.26145
Store,DE0 0 non-sequestered HVC,non-sequestered HVC,1967878.30314,1375387.67387,821746.23469
Store,DE0 0 rural water tanks,rural water tanks,62.59671,80.9728,81.00542
Store,DE0 0 urban central water pits,urban central water pits,45586.39741,202971.57284,275037.68257
Store,DE0 0 urban central water tanks,urban central water tanks,238.99944,328.35962,393.47256
Store,DE0 0 urban decentral water tanks,urban decentral water tanks,2.50064,82.72795,82.75468
Store,DE0 1 H2,H2 Store,7.75811,2.07587,0.06638
Store,DE0 1 battery,battery,1.8821,28183.14617,30269.67278
Store,DE0 1 co2 stored,co2 stored,112.18188,24.54714,0.45699
Store,DE0 1 home battery,home battery,59.88237,72.82472,72.90624
Store,DE0 1 non-sequestered HVC,non-sequestered HVC,2069925.75208,1446710.58199,864359.18834
Store,DE0 1 rural water tanks,rural water tanks,8.45625,139.31672,139.34281
Store,DE0 1 urban central water pits,urban central water pits,30494.523,190371.67777,248432.31946
Store,DE0 1 urban central water tanks,urban central water tanks,237.73033,323.8881,368.62625
