component,name,bus,carrier,2025,2035,2045
Link,DE0 3 urban decentral resistive heater-2035,DE0 3 low voltage,urban decentral resistive heater,,918.76317,918.76317
Link,DE0 3 urban decentral water tanks charger-2035,DE0 3 urban decentral heat,urban decentral water tanks charger,,0.37641,
Link,DE0 3 urban decentral water tanks discharger-2035,DE0 3 urban decentral water tanks,urban decentral water tanks discharger,,0.37641,
Link,DE0 3 waste CHP CC-2035,DE0 3 non-sequestered HVC,waste CHP CC,,0.01511,
Link,DE0 3 waste CHP-2035,DE0 3 non-sequestered HVC,waste CHP,,469.7531,469.7531
Link,DE0 4 BEV charger-2035,DE0 4 low voltage,BEV charger,,58386.13962,
Link,DE0 4 Fischer-Tropsch-2035,DE0 4 H2,Fischer-Tropsch,,0.68226,
Link,DE0 4 H2 CCGT-2035,DE0 4 H2,H2 CCGT,,0.00908,
Link,DE0 4 H2 Electrolysis-2035,DE0 4,H2 Electrolysis,,0.01415,
Link,DE0 4 H2 Fuel Cell-2035,DE0 4 H2,H2 Fuel Cell,,0.00518,
Link,DE0 4 H2 OCGT-2035,DE0 4 H2,H2 OCGT,,0.01872,
Link,DE0 4 H2 turbine-2035,DE0 4 H2,H2 turbine,,0.01808,
Link,DE0 4 SMR CC-2035,DE gas,SMR CC,,0.00688,
Link,DE0 4 SMR-2035,DE gas,SMR,,0.00725,
Link,DE0 4 Sabatier-2035,DE0 4 H2,Sabatier,,0.00733,
Link,DE0 4 battery charger-2035,DE0 4,battery charger,,0.04567,
Link,DE0 4 battery discharger-2035,DE0 4 battery,battery discharger,,0.04661,
Link,DE0 4 biogas to gas CC-2035,DE0 4 biogas,biogas to gas CC,,0.00359,
Link,DE0 4 biogas to gas-2035,DE0 4 biogas,biogas to gas,,0.00359,
Link,DE0 4 electricity distribution grid-2035,DE0 4,electricity distribution grid,,10668.09765,10668.09765
Link,DE0 4 electricity distribution grid-reversed-2035,DE0 4 low voltage,electricity distribution grid,,10668.09765,10668.09765
Link,DE0 4 gas for industry CC-2035,DE gas,gas for industry CC,,0.01384,
Link,DE0 4 home battery charger-2035,DE0 4 low voltage,home battery charger,,0.03384,
Link,DE0 4 home battery discharger-2035,DE0 4 home battery,home battery discharger,,0.03454,
Link,DE0 4 methanolisation-2035,DE0 4 H2,methanolisation,,0.04842,
Link,DE0 4 process emissions CC-2035,DE0 4 process emissions,process emissions CC,,1260.872,1260.872
Link,DE0 4 rural air heat pump-2035,DE0 4 low voltage,rural air heat pump,,0.00342,
Link,DE0 4 rural biomass boiler-2035,DE0 4 solid biomass,rural biomass boiler,,0.00034,
Link,DE0 4 rural ground heat pump-2035,DE0 4 low voltage,rural ground heat pump,,300.0222,300.0222
Link,DE0 4 rural resistive heater-2035,DE0 4 low voltage,rural resistive heater,,469.04549,469.04549
Link,DE0 4 rural water tanks charger-2035,DE0 4 rural heat,rural water tanks charger,,0.37623,
Link,DE0 4 rural water tanks discharger-2035,DE0 4 rural water tanks,rural water tanks discharger,,0.37623,
Link,DE0 4 solid biomass biomass to liquid CC-2035,DE0 4 solid biomass,biomass to liquid CC,,0.00374,
Link,DE0 4 solid biomass biomass to liquid-2035,DE0 4 solid biomass,biomass to liquid,,0.00456,
Link,DE0 4 solid biomass for industry CC-2035,DE0 4 solid biomass,solid biomass for industry CC,,0.01693,
Link,DE0 4 urban central DAC-2035,DE0 4,DAC,,0.00061,
Link,DE0 4 urban central H2 CHP-2035,DE0 4 H2,urban central H2 CHP,,0.01527,
Link,DE0 4 urban central air heat pump-2035,DE0 4 low voltage,urban central air heat pump,,855.20376,855.20376
Link,DE0 4 urban central gas CHP CC-2035,DE gas,urban central gas CHP CC,,0.00665,
Link,DE0 4 urban central gas boiler-2035,DE gas,urban central gas boiler,,0.04508,
Link,DE0 4 urban central resistive heater-2035,DE0 4 low voltage,urban central resistive heater,,1684.78802,1684.78802
Link,DE0 4 urban central solid biomass CHP CC-2035,DE0 4 solid biomass,urban central solid biomass CHP CC,,0.00303,
Link,DE0 4 urban central solid biomass CHP-2035,DE0 4 solid biomass,urban central solid biomass CHP,,0.00766,
Link,DE0 4 urban central water pits charger-2035,DE0 4 urban central heat,urban central water pits charger,,3199.27779,3199.27779
Link,DE0 4 urban central water pits discharger-2035,DE0 4 urban central water pits,urban central water pits discharger,,3199.27779,3199.27779
Link,DE0 4 urban central water tanks charger-2035,DE0 4 urban central heat,urban central water tanks charger,,0.07441,
Link,DE0 4 urban central water tanks discharger-2035,DE0 4 urban central water tanks,urban central water tanks discharger,,0.07441,
Link,DE0 4 urban decentral DAC-2035,DE0 4,DAC,,0.00061,
Link,DE0 4 urban decentral air heat pump-2035,DE0 4 low voltage,urban decentral air heat pump,,1766.74516,1766.74516
Link,DE0 4 urban decentral biomass boiler-2035,DE0 4 solid biomass,urban decentral biomass boiler,,0.00272,
Link,DE0 4 urban decentral resistive heater-2035,DE0 4 low voltage,urban decentral resistive heater,,3486.84208,3486.84208
Link,DE0 4 urban decentral water tanks charger-2035,DE0 4 urban decentral heat,urban decentral water tanks charger,,0.37815,
Link,DE0 4 urban decentral water tanks discharger-2035,DE0 4 urban decentral water tanks,urban decentral water tanks discharger,,0.37815,
Link,DE0 4 waste CHP CC-2035,DE0 4 non-sequestered HVC,waste CHP CC,,0.02197,
Link,DE0 4 waste CHP-2035,DE0 4 non-sequestered HVC,waste CHP,,640.36412,640.36412
Link,DE0 5 BEV charger-2035,DE0 5 low voltage,BEV charger,,23337.99836,
Link,DE0 5 Fischer-Tropsch-2035,DE0 5 H2,Fischer-Tropsch,,734.14698,734.14698
Link,DE0 5 H2 CCGT-2035,DE0 5 H2,H2 CCGT,,0.00831,
Link,DE0 5 H2 Electrolysis-2035,DE0 5,H2 Electrolysis,,0.01392,
Link,DE0 5 H2 Fuel Cell-2035,DE0 5 H2,H2 Fuel Cell,,0.00481,
Link,DE0 5 H2 OCGT-2035,DE0 5 H2,H2 OCGT,,0.0169,
Link,DE0 5 H2 turbine-2035,DE0 5 H2,H2 turbine,,0.0166,
Link,DE0 5 SMR CC-2035,DE gas,SMR CC,,0.00687,
Link,DE0 5 SMR-2035,DE gas,SMR,,0.00724,
Link,DE0 5 Sabatier-2035,DE0 5 H2,Sabatier,,0.0074,
Link,DE0 5 battery charger-2035,DE0 5,battery charger,,0.04354,
Link,DE0 5 battery discharger-2035,DE0 5 battery,battery discharger,,0.04444,
Link,DE0 5 biogas to gas CC-2035,DE0 5 biogas,biogas to gas CC,,0.00359,
Link,DE0 5 biogas to gas-2035,DE0 5 biogas,biogas to gas,,0.00359,
Link,DE0 5 electricity distribution grid-2035,DE0 5,electricity distribution grid,,3897.63206,3897.63206
Link,DE0 5 electricity distribution grid-reversed-2035,DE0 5 low voltage,electricity distribution grid,,3897.63206,3897.63206
Link,DE0 5 gas for industry CC-2035,DE gas,gas for industry CC,,0.0128,
Link,DE0 5 home battery charger-2035,DE0 5 low voltage,home battery charger,,0.03407,
Link,DE0 5 home battery discharger-2035,DE0 5 home battery,home battery discharger,,0.03477,
Link,DE0 5 methanolisation-2035,DE0 5 H2,methanolisation,,0.05972,
Link,DE0 5 process emissions CC-2035,DE0 5 process emissions,process emissions CC,,357.9524,357.9524
Link,DE0 5 rural air heat pump-2035,DE0 5 low voltage,rural air heat pump,,0.00332,
Link,DE0 5 rural biomass boiler-2035,DE0 5 solid biomass,rural biomass boiler,,0.00091,
Link,DE0 5 rural ground heat pump-2035,DE0 5 low voltage,rural ground heat pump,,1033.98249,1033.98249
Link,DE0 5 rural resistive heater-2035,DE0 5 low voltage,rural resistive heater,,1790.73935,1790.73935
Link,DE0 5 rural water tanks charger-2035,DE0 5 rural heat,rural water tanks charger,,0.3752,
Link,DE0 5 rural water tanks discharger-2035,DE0 5 rural water tanks,rural water tanks discharger,,0.3752,
Link,DE0 5 solid biomass biomass to liquid CC-2035,DE0 5 solid biomass,biomass to liquid CC,,0.00477,
Link,DE0 5 solid biomass biomass to liquid-2035,DE0 5 solid biomass,biomass to liquid,,0.00535,
Link,DE0 5 solid biomass for industry CC-2035,DE0 5 solid biomass,solid biomass for industry CC,,0.01682,
Link,DE0 5 urban central DAC-2035,DE0 5,DAC,,0.00059,
Link,DE0 5 urban central H2 CHP-2035,DE0 5 H2,urban central H2 CHP,,0.01255,
Link,DE0 5 urban central air heat pump-2035,DE0 5 low voltage,urban central air heat pump,,223.1989,223.1989
Link,DE0 5 urban central gas CHP CC-2035,DE gas,urban central gas CHP CC,,0.00603,
Link,DE0 5 urban central gas boiler-2035,DE gas,urban central gas boiler,,0.0448,
Link,DE0 5 urban central resistive heater-2035,DE0 5 low voltage,urban central resistive heater,,363.49994,363.49994
Link,DE0 5 urban central solid biomass CHP CC-2035,DE0 5 solid biomass,urban central solid biomass CHP CC,,0.00304,
Link,DE0 5 urban central solid biomass CHP-2035,DE0 5 solid biomass,urban central solid biomass CHP,,0.00851,
Link,DE0 5 urban central water pits charger-2035,DE0 5 urban central heat,urban central water pits charger,,2387.16889,2387.16889
Link,DE0 5 urban central water pits discharger-2035,DE0 5 urban central water pits,urban central water pits discharger,,2387.16889,2387.16889
Link,DE0 5 urban central water tanks charger-2035,DE0 5 urban central heat,urban central water tanks charger,,0.07425,
Link,DE0 5 urban central water tanks discharger-2035,DE0 5 urban central water tanks,urban central water tanks discharger,,0.07425,
Link,DE0 5 urban decentral DAC-2035,DE0 5,DAC,,0.00058,
Link,DE0 5 urban decentral air heat pump-2035,DE0 5 low voltage,urban decentral air heat pump,,0.00457,
Link,DE0 5 urban decentral biomass boiler-2035,DE0 5 solid biomass,urban decentral biomass boiler,,1795.6343,1795.6343
Link,DE0 5 urban decentral resistive heater-2035,DE0 5 low voltage,urban decentral resistive heater,,28.39701,28.39701
Link,DE0 5 urban decentral water tanks charger-2035,DE0 5 urban decentral heat,urban decentral water tanks charger,,0.37798,
Link,DE0 5 urban decentral water tanks discharger-2035,DE0 5 urban decentral water tanks,urban decentral water tanks discharger,,0.37798,
Link,DE0 5 waste CHP CC-2035,DE0 5 non-sequestered HVC,waste CHP CC,,0.03019,
Link,DE0 5 waste CHP-2035,DE0 5 non-sequestered HVC,waste CHP,,155.96814,155.96814
Link,DE0 6 BEV charger-2035,DE0 6 low voltage,BEV charger,,42772.35455,
Link,DE0 6 Fischer-Tropsch-2035,DE0 6 H2,Fischer-Tropsch,,1764.19809,1764.19809
Link,DE0 6 H2 CCGT-2035,DE0 6 H2,H2 CCGT,,0.0088,
Link,DE0 6 H2 Electrolysis-2035,DE0 6,H2 Electrolysis,,0.014,
Link,DE0 6 H2 Fuel Cell-2035,DE0 6 H2,H2 Fuel Cell,,0.00492,
Link,DE0 6 H2 OCGT-2035,DE0 6 H2,H2 OCGT,,0.01716,
Link,DE0 6 H2 turbine-2035,DE0 6 H2,H2 turbine,,0.01676,
Link,DE0 6 SMR CC-2035,DE gas,SMR CC,,0.00683,
Link,DE0 6 SMR-2035,DE gas,SMR,,0.00726,
Link,DE0 6 Sabatier-2035,DE0 6 H2,Sabatier,,0.00742,
Link,DE0 6 battery charger-2035,DE0 6,battery charger,,0.04581,
Link,DE0 6 battery discharger-2035,DE0 6 battery,battery discharger,,0.04676,
Link,DE0 6 biogas to gas CC-2035,DE0 6 biogas,biogas to gas CC,,0.00349,
Link,DE0 6 biogas to gas-2035,DE0 6 biogas,biogas to gas,,0.00353,
Link,DE0 6 electricity distribution grid-2035,DE0 6,electricity distribution grid,,7212.8419,7212.8419
Link,DE0 6 electricity distribution grid-reversed-2035,DE0 6 low voltage,electricity distribution grid,,7212.8419,7212.8419
Link,DE0 6 gas for industry CC-2035,DE gas,gas for industry CC,,0.01323,
Link,DE0 6 home battery charger-2035,DE0 6 low voltage,home battery charger,,0.03394,
Link,DE0 6 home battery discharger-2035,DE0 6 home battery,home battery discharger,,0.03464,
Link,DE0 6 methanolisation-2035,DE0 6 H2,methanolisation,,0.05769,
Link,DE0 6 process emissions CC-2035,DE0 6 process emissions,process emissions CC,,679.30313,679.30313
Link,DE0 6 rural air heat pump-2035,DE0 6 low voltage,rural air heat pump,,0.00337,
Link,DE0 6 rural biomass boiler-2035,DE0 6 solid biomass,rural biomass boiler,,0.00037,
Link,DE0 6 rural ground heat pump-2035,DE0 6 low voltage,rural ground heat pump,,326.91772,326.91772
Link,DE0 6 rural resistive heater-2035,DE0 6 low voltage,rural resistive heater,,512.00017,512.00017
Link,DE0 6 rural water tanks charger-2035,DE0 6 rural heat,rural water tanks charger,,0.37588,
Link,DE0 6 rural water tanks discharger-2035,DE0 6 rural water tanks,rural water tanks discharger,,0.37588,
Link,DE0 6 solid biomass biomass to liquid CC-2035,DE0 6 solid biomass,biomass to liquid CC,,0.00373,
Link,DE0 6 solid biomass biomass to liquid-2035,DE0 6 solid biomass,biomass to liquid,,0.00459,
Link,DE0 6 solid biomass for industry CC-2035,DE0 6 solid biomass,solid biomass for industry CC,,0.01398,
Link,DE0 6 urban central DAC-2035,DE0 6,DAC,,0.00061,
Link,DE0 6 urban central H2 CHP-2035,DE0 6 H2,urban central H2 CHP,,0.01253,
Link,DE0 6 urban central air heat pump-2035,DE0 6 low voltage,urban central air heat pump,,618.42881,618.42881
Link,DE0 6 urban central gas CHP CC-2035,DE gas,urban central gas CHP CC,,0.00625,
Link,DE0 6 urban central gas boiler-2035,DE gas,urban central gas boiler,,0.04494,
Link,DE0 6 urban central resistive heater-2035,DE0 6 low voltage,urban central resistive heater,,578.9256,578.9256
Link,DE0 6 urban central solid biomass CHP CC-2035,DE0 6 solid biomass,urban central solid biomass CHP CC,,0.00286,
Link,DE0 6 urban central solid biomass CHP-2035,DE0 6 solid biomass,urban central solid biomass CHP,,0.00685,
Link,DE0 6 urban central water pits charger-2035,DE0 6 urban central heat,urban central water pits charger,,4577.36696,4577.36696
Link,DE0 6 urban central water pits discharger-2035,DE0 6 urban central water pits,urban central water pits discharger,,4577.36696,4577.36696
Link,DE0 6 urban central water tanks charger-2035,DE0 6 urban central heat,urban central water tanks charger,,0.07467,
Link,DE0 6 urban central water tanks discharger-2035,DE0 6 urban central water tanks,urban central water tanks discharger,,0.07467,
Link,DE0 6 urban decentral DAC-2035,DE0 6,DAC,,0.00061,
Link,DE0 6 urban decentral air heat pump-2035,DE0 6 low voltage,urban decentral air heat pump,,1300.93595,1300.93595
Link,DE0 6 urban decentral biomass boiler-2035,DE0 6 solid biomass,urban decentral biomass boiler,,0.0221,
Link,DE0 6 urban decentral resistive heater-2035,DE0 6 low voltage,urban decentral resistive heater,,2546.5172,2546.5172
Link,DE0 6 urban decentral water tanks charger-2035,DE0 6 urban decentral heat,urban decentral water tanks charger,,0.37844,
Link,DE0 6 urban decentral water tanks discharger-2035,DE0 6 urban decentral water tanks,urban decentral water tanks discharger,,0.37844,
Link,DE0 6 waste CHP CC-2035,DE0 6 non-sequestered HVC,waste CHP CC,,0.01956,
Link,DE0 6 waste CHP-2035,DE0 6 non-sequestered HVC,waste CHP,,486.84531,486.84531
Link,DE0 7 BEV charger-2035,DE0 7 low voltage,BEV charger,,28545.22384,
Link,DE0 7 Fischer-Tropsch-2035,DE0 7 H2,Fischer-Tropsch,,0.10974,
Link,DE0 7 H2 CCGT-2035,DE0 7 H2,H2 CCGT,,0.00854,
Link,DE0 7 H2 Electrolysis-2035,DE0 7,H2 Electrolysis,,0.01612,
Link,DE0 7 H2 Fuel Cell-2035,DE0 7 H2,H2 Fuel Cell,,0.00495,
Link,DE0 7 H2 OCGT-2035,DE0 7 H2,H2 OCGT,,0.01697,
Link,DE0 7 H2 turbine-2035,DE0 7 H2,H2 turbine,,0.01667,
Link,DE0 7 SMR CC-2035,DE gas,SMR CC,,0.00685,
Link,DE0 7 SMR-2035,DE gas,SMR,,0.00726,
Link,DE0 7 Sabatier-2035,DE0 7 H2,Sabatier,,0.00735,
Link,DE0 7 battery charger-2035,DE0 7,battery charger,,0.04608,
Link,DE0 7 battery discharger-2035,DE0 7 battery,battery discharger,,0.04703,
Link,DE0 7 biogas to gas CC-2035,DE0 7 biogas,biogas to gas CC,,0.00361,
Link,DE0 7 biogas to gas-2035,DE0 7 biogas,biogas to gas,,0.00362,
Link,DE0 7 electricity distribution grid-2035,DE0 7,electricity distribution grid,,3267.47152,3267.47152
Link,DE0 7 electricity distribution grid-reversed-2035,DE0 7 low voltage,electricity distribution grid,,3267.47152,3267.47152
Link,DE0 7 gas for industry CC-2035,DE gas,gas for industry CC,,0.01308,
Link,DE0 7 home battery charger-2035,DE0 7 low voltage,home battery charger,,0.03414,
Link,DE0 7 home battery discharger-2035,DE0 7 home battery,home battery discharger,,0.03485,
Link,DE0 7 methanolisation-2035,DE0 7 H2,methanolisation,,0.04724,
Link,DE0 7 process emissions CC-2035,DE0 7 process emissions,process emissions CC,,332.32084,332.32084
Link,DE0 7 rural air heat pump-2035,DE0 7 low voltage,rural air heat pump,,0.00338,
Link,DE0 7 rural biomass boiler-2035,DE0 7 solid biomass,rural biomass boiler,,0.00099,
Link,DE0 7 rural ground heat pump-2035,DE0 7 low voltage,rural ground heat pump,,851.21073,851.21073
Link,DE0 7 rural resistive heater-2035,DE0 7 low voltage,rural resistive heater,,1216.80892,1216.80892
Link,DE0 7 rural water tanks charger-2035,DE0 7 rural heat,rural water tanks charger,,0.37556,
Link,DE0 7 rural water tanks discharger-2035,DE0 7 rural water tanks,rural water tanks discharger,,0.37556,
Link,DE0 7 solid biomass biomass to liquid CC-2035,DE0 7 solid biomass,biomass to liquid CC,,0.00469,
Link,DE0 7 solid biomass biomass to liquid-2035,DE0 7 solid biomass,biomass to liquid,,0.00525,
Link,DE0 7 solid biomass for industry CC-2035,DE0 7 solid biomass,solid biomass for industry CC,,0.01879,
Link,DE0 7 urban central DAC-2035,DE0 7,DAC,,0.00063,
Link,DE0 7 urban central H2 CHP-2035,DE0 7 H2,urban central H2 CHP,,0.01338,
Link,DE0 7 urban central air heat pump-2035,DE0 7 low voltage,urban central air heat pump,,188.42743,188.42743
Link,DE0 7 urban central gas CHP CC-2035,DE gas,urban central gas CHP CC,,0.00623,
Link,DE0 7 urban central gas boiler-2035,DE gas,urban central gas boiler,,0.04467,
Link,DE0 7 urban central resistive heater-2035,DE0 7 low voltage,urban central resistive heater,,1156.45116,1156.45116
Link,DE0 7 urban central solid biomass CHP CC-2035,DE0 7 solid biomass,urban central solid biomass CHP CC,,0.00311,
Link,DE0 7 urban central solid biomass CHP-2035,DE0 7 solid biomass,urban central solid biomass CHP,,0.00954,
Link,DE0 7 urban central water pits charger-2035,DE0 7 urban central heat,urban central water pits charger,,2311.03159,2311.03159
Link,DE0 7 urban central water pits discharger-2035,DE0 7 urban central water pits,urban central water pits discharger,,2311.03159,2311.03159
Link,DE0 7 urban central water tanks charger-2035,DE0 7 urban central heat,urban central water tanks charger,,0.07292,
Link,DE0 7 urban central water tanks discharger-2035,DE0 7 urban central water tanks,urban central water tanks discharger,,0.07292,
Link,DE0 7 urban decentral DAC-2035,DE0 7,DAC,,0.00062,
Link,DE0 7 urban decentral air heat pump-2035,DE0 7 low voltage,urban decentral air heat pump,,0.0043,
Link,DE0 7 urban decentral biomass boiler-2035,DE0 7 solid biomass,urban decentral biomass boiler,,2301.45613,2301.45613
Link,DE0 7 urban decentral resistive heater-2035,DE0 7 low voltage,urban decentral resistive heater,,57.06393,57.06393
Link,DE0 7 urban decentral water tanks charger-2035,DE0 7 urban decentral heat,urban decentral water tanks charger,,0.37848,
Link,DE0 7 urban decentral water tanks discharger-2035,DE0 7 urban decentral water tanks,urban decentral water tanks discharger,,0.37848,
Link,DE0 7 waste CHP CC-2035,DE0 7 non-sequestered HVC,waste CHP CC,,0.03586,
Link,DE0 7 waste CHP-2035,DE0 7 non-sequestered HVC,waste CHP,,222.19423,222.19423
Link,H2 pipeline AT0 0 -> DE0 0-2035,AT0 0 H2,H2 pipeline,,0.137,
Link,H2 pipeline AT0 0 -> DE0 0-reversed-2035,DE0 0 H2,H2 pipeline,,0.137,
Link,H2 pipeline AT0 0 -> DE0 7-2035,AT0 0 H2,H2 pipeline,,1707.39052,1707.39052
Link,H2 pipeline AT0 0 -> DE0 7-reversed-2035,DE0 7 H2,H2 pipeline,,1707.39052,1707.39052
Link,H2 pipeline BE0 0 -> DE0 4-2035,BE0 0 H2,H2 pipeline,,0.22898,
Link,H2 pipeline BE0 0 -> DE0 4-reversed-2035,DE0 4 H2,H2 pipeline,,0.22898,
Link,H2 pipeline BE0 0 <-> DE0 4-kernnetz-2035,BE0 0 H2,H2 pipeline (Kernnetz),,7466.66667,7466.66667
Link,H2 pipeline BE0 0 <-> DE0 4-kernnetz-2035-reversed,DE0 4 H2,H2 pipeline (Kernnetz),,7466.66667,7466.66667
Link,H2 pipeline CH0 0 -> DE0 0-2035,CH0 0 H2,H2 pipeline,,2913.58423,2913.58423
Link,H2 pipeline CH0 0 -> DE0 0-reversed-2035,DE0 0 H2,H2 pipeline,,2913.58423,2913.58423
Link,H2 pipeline CZ0 0 -> DE0 3-2035,CZ0 0 H2,H2 pipeline,,0.12047,
Link,H2 pipeline CZ0 0 -> DE0 3-reversed-2035,DE0 3 H2,H2 pipeline,,0.12047,
Link,H2 pipeline CZ0 0 -> DE0 7-2035,CZ0 0 H2,H2 pipeline,,0.12829,
Link,H2 pipeline CZ0 0 -> DE0 7-reversed-2035,DE0 7 H2,H2 pipeline,,0.12829,
Link,H2 pipeline CZ0 0 <-> DE0 3-kernnetz-2035,CZ0 0 H2,H2 pipeline (Kernnetz),,18533.33333,18533.33333
Link,H2 pipeline CZ0 0 <-> DE0 3-kernnetz-2035-reversed,DE0 3 H2,H2 pipeline (Kernnetz),,18533.33333,18533.33333
Link,H2 pipeline CZ0 0 <-> DE0 7-kernnetz-2035,CZ0 0 H2,H2 pipeline (Kernnetz),,10233.33333,10233.33333
Link,H2 pipeline CZ0 0 <-> DE0 7-kernnetz-2035-reversed,DE0 7 H2,H2 pipeline (Kernnetz),,10233.33333,10233.33333
Link,H2 pipeline DE0 0 -> DE0 1-2035,DE0 0 H2,H2 pipeline,,0.0719,
Link,H2 pipeline DE0 0 -> DE0 1-reversed-2035,DE0 1 H2,H2 pipeline,,0.0719,
Link,H2 pipeline DE0 0 -> DE0 5-2035,DE0 0 H2,H2 pipeline,,0.16473,
Link,H2 pipeline DE0 0 -> DE0 5-reversed-2035,DE0 5 H2,H2 pipeline,,0.16473,
Link,H2 pipeline DE0 0 -> DE0 6-2035,DE0 0 H2,H2 pipeline,,0.37203,
Link,H2 pipeline DE0 0 -> DE0 6-reversed-2035,DE0 6 H2,H2 pipeline,,0.37203,
Link,H2 pipeline DE0 0 -> DE0 7-2035,DE0 0 H2,H2 pipeline,,0.23614,
Link,H2 pipeline DE0 0 -> DE0 7-reversed-2035,DE0 7 H2,H2 pipeline,,0.23614,
