component,bus,carrier,2025,2035,2045
Link,ES0 0 solid biomass,biomass to liquid CC,0.08561,0.05913,4370.78949
Link,ES0 0 solid biomass,rural biomass boiler,6e-05,2e-05,0.00062
Link,ES0 0 solid biomass,solid biomass,1651.81886,742.3905,
Link,ES0 0 solid biomass,solid biomass for industry,2986.26015,422.19423,0.01131
Link,ES0 0 solid biomass,solid biomass for industry CC,0.15547,2540.82366,2710.61296
Link,ES0 0 solid biomass,urban central solid biomass CHP,270.64773,270.73923,270.69542
Link,ES0 0 solid biomass,urban central solid biomass CHP CC,0.07917,0.02867,0.02857
Link,ES0 0 solid biomass,urban decentral biomass boiler,0.0029,0.00148,0.00047
Link,ES0 0 unsustainable bioliquids,unsustainable bioliquids,24007034.05958,7925141.85217,
Link,ES0 0 urban central heat,urban central water pits charger,1358.57556,3391.17247,3869.22876
Link,ES0 0 urban central heat,urban central water tanks charger,2.70768,1.55997,0.95806
Link,ES0 0 urban central water pits,urban central water pits discharger,1358.57556,3391.17247,3869.22876
Link,ES0 0 urban central water tanks,urban central water tanks discharger,2.70768,1.55997,0.95806
Link,ES0 0 urban decentral heat,urban decentral water tanks charger,1473.44924,1491.39236,1502.29464
Link,ES0 0 urban decentral water tanks,urban decentral water tanks discharger,1473.44924,1491.39236,1502.29464
Link,ES6 0,DAC,0.01721,0.01171,9.2197
Link,ES6 0,DC,2634.93316,2634.93364,2634.93462
Link,ES6 0,H2 Electrolysis,0.10736,179.81355,327.2305
Link,ES6 0,battery charger,0.99431,3.57965,8.05022
Link,ES6 0,electricity distribution grid,1569.06007,1569.39581,1602.78184
Link,ES6 0 H2,Fischer-Tropsch,0.20211,0.54602,0.10196
Link,ES6 0 H2,H2 Fuel Cell,0.11127,0.03918,0.03942
Link,ES6 0 H2,H2 pipeline,2.20382,1.48356,1.42399
Link,ES6 0 H2,H2 pipeline retrofitted,1.31305,37.70661,93.54526
Link,ES6 0 H2,H2 turbine,0.58937,0.17133,0.1372
Link,ES6 0 H2,Sabatier,0.11069,0.06808,0.02878
Link,ES6 0 H2,methanolisation,1.04753,67.21886,236.54422
Link,ES6 0 battery,battery discharger,1.01747,3.65347,8.21622
Link,ES6 0 biogas,biogas to gas,2.93449,0.34938,0.05987
Link,ES6 0 biogas,biogas to gas CC,0.13951,5.41651,7.48291
Link,ES6 0 home battery,home battery discharger,2.34144,273.76646,238.45566
Link,ES6 0 low voltage,BEV charger,664.91793,1994.75378,3856.52397
Link,ES6 0 low voltage,electricity distribution grid,1569.06007,1569.39581,1602.78184
Link,ES6 0 low voltage,home battery charger,2.28816,268.23525,233.63788
Link,ES6 0 low voltage,rural air heat pump,0.13231,0.0591,0.04264
Link,ES6 0 low voltage,rural ground heat pump,8.54946,14.04791,14.88131
Link,ES6 0 low voltage,rural resistive heater,62.37847,55.72854,51.35346
Link,ES6 0 low voltage,urban central air heat pump,1.11916,12.55427,21.89793
Link,ES6 0 low voltage,urban central resistive heater,32.24411,39.22994,43.69739
Link,ES6 0 low voltage,urban decentral air heat pump,3.39576,51.67879,54.15436
Link,ES6 0 low voltage,urban decentral resistive heater,950.00101,560.92421,532.65916
Link,ES6 0 non-sequestered HVC,HVC to air,55.99955,39.19393,68029.64293
Link,ES6 0 non-sequestered HVC,waste CHP,0.0802,0.04556,0.04274
Link,ES6 0 non-sequestered HVC,waste CHP CC,0.05211,0.02688,0.12541
Link,ES6 0 process emissions,process emissions,13.45284,6.9248,0.00416
Link,ES6 0 process emissions,process emissions CC,0.05546,13.13384,13.15545
Link,ES6 0 rural heat,rural water tanks charger,417.72216,430.54437,434.68433
Link,ES6 0 rural water tanks,rural water tanks discharger,417.72216,430.54437,434.68433
Link,ES6 0 solid biomass,biomass to liquid,0.12642,0.05774,0.03806
Link,ES6 0 solid biomass,biomass to liquid CC,0.08057,0.05885,0.19756
Link,ES6 0 solid biomass,rural biomass boiler,16.82776,16.82814,0.00201
Link,ES6 0 solid biomass,solid biomass,141.05419,,
Link,ES6 0 solid biomass,solid biomass for industry,26.2255,25.08518,0.03573
Link,ES6 0 solid biomass,solid biomass for industry CC,0.14443,0.5254,25.38884
Link,ES6 0 solid biomass,urban central solid biomass CHP,0.18262,0.07172,0.04525
Link,ES6 0 solid biomass,urban central solid biomass CHP CC,0.06631,0.02494,0.02147
Link,ES6 0 solid biomass,urban decentral biomass boiler,170.59803,170.5981,5e-05
Link,ES6 0 unsustainable bioliquids,unsustainable bioliquids,187715.56042,59125.52243,
Link,ES6 0 urban central heat,urban central water pits charger,25.40626,131.11979,196.49426
Link,ES6 0 urban central heat,urban central water tanks charger,2.67227,1.57226,1.09213
Link,ES6 0 urban central water pits,urban central water pits discharger,25.40626,131.11979,196.49426
Link,ES6 0 urban central water tanks,urban central water tanks discharger,2.67227,1.57226,1.09213
Link,ES6 0 urban decentral heat,urban decentral water tanks charger,547.90128,565.6556,570.81806
Link,ES6 0 urban decentral water tanks,urban decentral water tanks discharger,547.90128,565.6556,570.81806
Link,EU coal,coal,81720.95193,19625.36424,716.29213
Link,EU coal,coal for industry,48801.13242,21240.79909,2348.39726
Link,EU coal,urban central coal CHP,16772.70453,5217.1878,414.64229
Link,EU gas,CCGT,153624.44056,148712.59233,65072.2444
Link,EU gas,OCGT,11.89838,74743.11915,217191.67187
Link,EU gas,SMR,12397.3535,12375.9368,12375.84794
Link,EU gas,SMR CC,5.0391,1.01306,1.00973
Link,EU gas,gas for industry,86074.23687,53611.04934,5.80937
Link,EU gas,gas for industry CC,4.80555,2.2708,27746.6023
Link,EU gas,rural gas boiler,98010.86106,46421.83185,0.00016
Link,EU gas,urban central gas CHP,125893.94091,131797.92687,100221.21604
Link,EU gas,urban central gas CHP CC,2.62425,1.0039,1.24875
Link,EU gas,urban central gas boiler,21770.01049,21766.84846,21764.75034
Link,EU gas,urban decentral gas boiler,461574.71049,220504.60199,0.04497
Link,EU gas primary,gas compressing,1000000.0,1000000.0,1000000.0
Link,EU lignite,lignite,85652.45319,65695.78278,3257.57576
Link,EU lignite,urban central lignite CHP,6419.43955,4762.08415,
Link,EU methanol,industry methanol,656.39269,656.39269,656.39269
Link,EU methanol,methanol,1000000.0,1000000.0,1000000.0
Link,EU oil,agriculture machinery oil,4239.04004,4239.04004,4239.04004
Link,EU oil,kerosene for aviation,62204.90521,62204.90521,62204.90521
Link,EU oil,land transport oil,448019.61737,277345.47742,53335.66873
Link,EU oil,naphtha for industry,72453.19635,49923.51598,29309.36073
Link,EU oil,oil,2287.63143,1251.54571,254.4
Link,EU oil,rural oil boiler,40739.26103,19292.80378,
Link,EU oil,shipping oil,55645.34141,36169.47192,11129.06828
Link,EU oil,urban central oil CHP,496.16902,125.79865,
Link,EU oil,urban decentral oil boiler,132464.0354,62746.12203,
Link,EU oil primary,oil refining,1000000.0,1000000.0,1000000.0
Link,EU renewable gas,renewable gas,2000000.0,2000000.0,2000000.0
Link,EU renewable oil,renewable oil,2000000.0,2000000.0,2000000.0
Link,EU uranium,nuclear,281218.40491,90025.76687,64524.53988
Link,FR0 0,DAC,0.01645,0.0107,0.0743
Link,FR0 0,DC,7139.64299,36338.6553,47935.77586
Link,FR0 0,H2 Electrolysis,0.10825,16894.48947,24136.62494
Link,FR0 0,battery charger,1.00912,9.6665,6834.75206
Link,FR0 0,electricity distribution grid,74009.9741,93806.95024,101590.85016
Link,FR0 0 H2,Fischer-Tropsch,0.20496,2.52958,0.11964
Link,FR0 0 H2,H2 Fuel Cell,0.11905,0.06116,0.06484
Link,FR0 0 H2,H2 pipeline,168.83537,170.3895,2891.95369
Link,FR0 0 H2,H2 pipeline retrofitted,14.70124,945.60695,946.25229
Link,FR0 0 H2,H2 turbine,0.59027,0.87908,0.96627
Link,FR0 0 H2,Sabatier,0.11751,0.07267,0.03009
Link,FR0 0 H2,methanolisation,4.04562,6671.95811,8248.46236
Link,FR0 0 battery,battery discharger,1.03262,9.86583,6975.68961
Link,FR0 0 biogas,biogas to gas,1287.36523,1288.0103,0.05686
Link,FR0 0 biogas,biogas to gas CC,0.26958,4511.59289,8140.40598
Link,FR0 0 co2 stored,CO2 pipeline,0.68527,1499.6889,3232.67876
Link,FR0 0 home battery,home battery discharger,1.90796,11044.87189,3481.37232
Link,FR0 0 low voltage,BEV charger,63156.62932,189469.88797,366308.45008
Link,FR0 0 low voltage,electricity distribution grid,74009.9741,93806.95024,101590.85016
Link,FR0 0 low voltage,home battery charger,1.86453,10821.72016,3411.03432
Link,FR0 0 low voltage,rural air heat pump,0.18867,0.03146,0.02345
Link,FR0 0 low voltage,rural ground heat pump,835.52191,3041.43826,4607.18837
Link,FR0 0 low voltage,rural resistive heater,18267.84915,8653.07111,9982.66985
Link,FR0 0 low voltage,urban central air heat pump,1650.86895,2474.67507,2773.09402
Link,FR0 0 low voltage,urban central resistive heater,6185.09263,27340.50941,24714.23269
Link,FR0 0 low voltage,urban decentral air heat pump,7437.69265,11071.15048,7699.44745
Link,FR0 0 low voltage,urban decentral resistive heater,78266.58143,37073.71407,22968.44977
Link,FR0 0 non-sequestered HVC,HVC to air,5142.24677,3598.50254,0.07964
Link,FR0 0 non-sequestered HVC,waste CHP,0.10926,0.29783,0.08034
Link,FR0 0 non-sequestered HVC,waste CHP CC,0.06527,0.07366,2563.52503
Link,FR0 0 process emissions,process emissions,2702.78883,1.22476,0.00392
Link,FR0 0 process emissions,process emissions CC,0.05587,2263.11868,2263.14503
Link,FR0 0 rural heat,rural water tanks charger,1583.49534,6879.57857,6892.28904
Link,FR0 0 rural water tanks,rural water tanks discharger,1583.49534,6879.57857,6892.28904
Link,FR0 0 solid biomass,biomass to liquid,0.14787,0.04093,0.0368
Link,FR0 0 solid biomass,biomass to liquid CC,0.08437,0.03472,0.10311
Link,FR0 0 solid biomass,rural biomass boiler,16905.83473,16905.8348,0.00062
Link,FR0 0 solid biomass,solid biomass,378.61915,,
Link,FR0 0 solid biomass,solid biomass for industry,2475.98861,2780.77265,0.02163
Link,FR0 0 solid biomass,solid biomass for industry CC,0.15111,0.20626,3443.70268
Link,FR0 0 solid biomass,urban central solid biomass CHP,2.52789,0.10681,0.09795
Link,FR0 0 solid biomass,urban central solid biomass CHP CC,0.0756,0.0234,0.02875
Link,FR0 0 solid biomass,urban decentral biomass boiler,21346.35679,21865.05901,35477.44574
Link,FR0 0 unsustainable bioliquids,unsustainable bioliquids,28952498.20467,9557069.15254,
Link,FR0 0 urban central heat,urban central water pits charger,5311.61073,57994.00993,58008.18329
Link,FR0 0 urban central heat,urban central water tanks charger,2.72228,1.47179,0.92301
Link,FR0 0 urban central water pits,urban central water pits discharger,5311.61073,57994.00993,58008.18329
Link,FR0 0 urban central water tanks,urban central water tanks discharger,2.72228,1.47179,0.92301
Link,FR0 0 urban decentral heat,urban decentral water tanks charger,52851.26871,52873.52363,52877.66246
Link,FR0 0 urban decentral water tanks,urban decentral water tanks discharger,52851.26871,52873.52363,52877.66246
Link,FR4 0,DAC,0.00809,0.00499,0.00874
Link,FR4 0,DC,1400.01907,1544.31169,1711.90933
Link,FR4 0,H2 Electrolysis,0.08164,186.6095,187.10517
Link,FR4 0,battery charger,0.97062,1.02503,1.04024
Link,FR4 0,electricity distribution grid,978.23265,978.67636,979.13689
Link,FR4 0 H2,Fischer-Tropsch,0.20548,11.72718,11.85892
Link,FR4 0 H2,H2 Fuel Cell,0.11182,0.03697,0.03654
Link,FR4 0 H2,H2 pipeline,9.88843,122.32879,194.26287
Link,FR4 0 H2,H2 turbine,0.59127,0.16841,0.13776
Link,FR4 0 H2,Sabatier,0.11706,0.07362,0.04149
Link,FR4 0 H2,methanolisation,0.88586,7.5221,107.22029
Link,FR4 0 battery,battery discharger,0.99322,1.04617,1.06169
Link,FR4 0 biogas,biogas to gas,3.50903,0.16678,0.05245
Link,FR4 0 biogas,biogas to gas CC,0.12231,5.07115,6.27298
Link,FR4 0 co2 stored,CO2 pipeline,0.78924,56.55624,75.98999
Link,FR4 0 home battery,home battery discharger,3.54734,72.16817,74.75254
Link,FR4 0 low voltage,BEV charger,262.63538,787.90613,1523.28518
Link,FR4 0 low voltage,electricity distribution grid,978.23265,978.67636,979.13689
Link,FR4 0 low voltage,home battery charger,3.46661,70.71007,73.24223
Link,FR4 0 low voltage,rural air heat pump,0.12295,0.04766,0.03701
Link,FR4 0 low voltage,rural ground heat pump,22.90979,77.5618,82.03801
Link,FR4 0 low voltage,rural resistive heater,402.64003,347.30316,317.25476
Link,FR4 0 low voltage,urban decentral air heat pump,0.63785,0.74774,0.38493
Link,FR4 0 low voltage,urban decentral resistive heater,1.64403,0.67994,0.39237
Link,FR4 0 non-sequestered HVC,HVC to air,21.35718,14.95191,26014.9766
Link,FR4 0 non-sequestered HVC,waste CHP,0.0669,0.02248,0.02379
Link,FR4 0 non-sequestered HVC,waste CHP CC,0.0425,0.01752,0.03044
Link,FR4 0 process emissions,process emissions,0.21376,0.01878,0.00468
Link,FR4 0 process emissions,process emissions CC,0.04122,0.13913,0.05042
Link,FR4 0 rural heat,rural water tanks charger,858.16949,875.14424,881.51799
Link,FR4 0 rural water tanks,rural water tanks discharger,858.16949,875.14424,881.51799
Link,FR4 0 solid biomass,biomass to liquid,0.11494,0.05495,0.03749
Link,FR4 0 solid biomass,biomass to liquid CC,0.07287,0.06258,49.37554
Link,FR4 0 solid biomass,rural biomass boiler,159.06894,159.06905,0.00051
Link,FR4 0 solid biomass,solid biomass,556.79287,556.79287,
Link,FR4 0 solid biomass,solid biomass for industry,3.40663,0.23816,0.01488
Link,FR4 0 solid biomass,solid biomass for industry CC,0.11974,4.94634,7.63527
Link,FR4 0 solid biomass,urban decentral biomass boiler,0.34334,0.54519,0.23833
Link,FR4 0 unsustainable bioliquids,unsustainable bioliquids,79935.99533,23634.13346,
Link,FR4 0 urban decentral heat,urban decentral water tanks charger,21.45721,30.00043,25.14161
Link,FR4 0 urban decentral water tanks,urban decentral water tanks discharger,21.45721,30.00043,25.14161
Link,GB2 0,DAC,0.01611,0.01173,0.42471
Link,GB2 0,DC,11700.08646,25884.96199,25934.91754
Link,GB2 0,H2 Electrolysis,0.09669,48574.44901,48760.0432
Link,GB2 0,battery charger,0.98507,0.87504,0.86229
Link,GB2 0,electricity distribution grid,42576.32221,91000.93098,91000.99592
Link,GB2 0 H2,Fischer-Tropsch,0.20437,2925.50401,2925.62474
Link,GB2 0 H2,H2 Fuel Cell,0.11993,0.05468,0.06365
Link,GB2 0 H2,H2 pipeline,12.73385,10458.4085,10452.95805
Link,GB2 0 H2,H2 pipeline retrofitted,3.25746,1820.65361,1834.93156
Link,GB2 0 H2,H2 turbine,0.59167,4.0783,1.77678
Link,GB2 0 H2,Sabatier,0.11788,0.06817,0.02965
Link,GB2 0 H2,methanolisation,0.71681,2941.40412,2942.59242
Link,GB2 0 battery,battery discharger,1.00801,0.89309,0.88007
Link,GB2 0 biogas,biogas to gas,3462.45348,3462.67109,0.05273
Link,GB2 0 biogas,biogas to gas CC,0.26306,604.24497,4462.95276
Link,GB2 0 co2 stored,CO2 pipeline,0.38709,7.9264,44.04552
Link,GB2 0 co2 stored,co2 sequestered,2e-05,1004.76091,2460.98257
Link,GB2 0 home battery,home battery discharger,665.42769,26689.58846,10834.15915
Link,GB2 0 low voltage,BEV charger,52219.53576,156658.60728,302873.30742
Link,GB2 0 low voltage,electricity distribution grid,42576.32221,91000.93098,91000.99592
Link,GB2 0 low voltage,home battery charger,650.28323,26150.34927,10615.26469
Link,GB2 0 low voltage,rural air heat pump,0.16908,0.03123,0.0093
Link,GB2 0 low voltage,rural ground heat pump,143.67215,2466.04302,2342.54309
Link,GB2 0 low voltage,rural resistive heater,2094.21553,7377.8109,6386.75307
Link,GB2 0 low voltage,urban central air heat pump,0.22268,71.92439,910.53645
Link,GB2 0 low voltage,urban central resistive heater,2289.49304,29319.68054,28185.67281
Link,GB2 0 low voltage,urban decentral air heat pump,225.54812,15074.51478,14967.70961
Link,GB2 0 low voltage,urban decentral resistive heater,12859.73658,55017.05515,48926.46294
Link,GB2 0 non-sequestered HVC,HVC to air,4889.08598,3421.44097,0.05487
Link,GB2 0 non-sequestered HVC,waste CHP,0.10777,0.06391,0.04971
Link,GB2 0 non-sequestered HVC,waste CHP CC,0.06379,0.0596,2411.23855
Link,GB2 0 process emissions,process emissions,633.85467,0.0152,0.00223
Link,GB2 0 process emissions,process emissions CC,0.05526,490.63416,490.65817
Link,GB2 0 rural heat,rural water tanks charger,8321.44518,26693.00913,26697.02889
Link,GB2 0 rural water tanks,rural water tanks discharger,8321.44518,26693.00913,26697.02889
Link,GB2 0 solid biomass,biomass to liquid,0.14277,0.05513,0.03846
Link,GB2 0 solid biomass,biomass to liquid CC,0.08255,0.0699,1029.35109
Link,GB2 0 solid biomass,rural biomass boiler,0.00082,4e-05,0.00034
Link,GB2 0 solid biomass,solid biomass,5716.40683,3370.45286,
Link,GB2 0 solid biomass,solid biomass for industry,1574.16187,0.08055,0.01063
Link,GB2 0 solid biomass,solid biomass for industry CC,0.14911,2028.10442,2314.87551
Link,GB2 0 solid biomass,urban central solid biomass CHP,5240.03648,4894.887,4894.88015
Link,GB2 0 solid biomass,urban central solid biomass CHP CC,0.07368,0.02694,0.0322
Link,GB2 0 solid biomass,urban decentral biomass boiler,0.0095,0.0022,0.0005
Link,GB2 0 unsustainable bioliquids,unsustainable bioliquids,6478539.15025,2148291.96981,
Link,GB2 0 urban central heat,urban central water pits charger,2257.51233,41144.05535,41165.32584
Link,GB2 0 urban central heat,urban central water tanks charger,2.63945,1.47917,0.91705
Link,GB2 0 urban central water pits,urban central water pits discharger,2257.51233,41144.05535,41165.32584
Link,GB2 0 urban central water tanks,urban central water tanks discharger,2.63945,1.47917,0.91705
Link,GB2 0 urban decentral heat,urban decentral water tanks charger,336.96446,106604.25004,106608.07133
Link,GB2 0 urban decentral water tanks,urban decentral water tanks discharger,336.96446,106604.25004,106608.07133
Link,GB5 0,DAC,0.01607,0.0116,0.16781
Link,GB5 0,DC,500.00207,653.96777,703.87813
Link,GB5 0,H2 Electrolysis,0.08313,549.39758,989.08494
Link,GB5 0,battery charger,0.96809,0.65658,0.72822
Link,GB5 0,electricity distribution grid,1499.00641,2718.76333,2718.82517
Link,GB5 0 H2,Fischer-Tropsch,0.20411,0.89541,0.11652
Link,GB5 0 H2,H2 Fuel Cell,0.11856,0.04236,0.04459
Link,GB5 0 H2,H2 pipeline,3.40496,3.84551,3.42827
Link,GB5 0 H2,H2 pipeline retrofitted,1.29944,29.49896,161.30552
Link,GB5 0 H2,H2 turbine,0.59166,0.169,0.14772
Link,GB5 0 H2,Sabatier,0.11379,0.0689,0.03068
Link,GB5 0 H2,methanolisation,0.67467,207.82334,453.57497
Link,GB5 0 battery,battery discharger,0.99064,0.67012,0.74323
Link,GB5 0 biogas,biogas to gas,181.65387,181.89204,0.0554
Link,GB5 0 biogas,biogas to gas CC,0.22091,252.29731,581.63323
Link,GB5 0 home battery,home battery discharger,50.7652,295.51952,117.68508
Link,GB5 0 low voltage,BEV charger,1372.94822,4118.84465,7963.09965
Link,GB5 0 low voltage,electricity distribution grid,1499.00641,2718.76333,2718.82517
Link,GB5 0 low voltage,home battery charger,49.60983,289.54882,115.30735
Link,GB5 0 low voltage,rural air heat pump,0.31178,0.03752,0.00823
Link,GB5 0 low voltage,rural ground heat pump,0.79332,262.08142,262.0874
Link,GB5 0 low voltage,rural resistive heater,245.81655,697.25325,581.61889
Link,GB5 0 low voltage,urban central air heat pump,0.12655,0.10936,4.81453
Link,GB5 0 low voltage,urban central resistive heater,136.04539,426.29759,368.7744
Link,GB5 0 low voltage,urban decentral air heat pump,0.07022,165.01802,165.02753
Link,GB5 0 low voltage,urban decentral resistive heater,140.71145,524.84104,463.58155
Link,GB5 0 non-sequestered HVC,HVC to air,128.47951,89.92768,156396.47582
Link,GB5 0 non-sequestered HVC,waste CHP,0.09343,0.0395,0.04164
Link,GB5 0 non-sequestered HVC,waste CHP CC,0.05666,0.02788,0.16926
Link,GB5 0 process emissions,process emissions,10.18181,3.644,0.00622
Link,GB5 0 process emissions,process emissions CC,0.04871,9.07786,7.97499
Link,GB5 0 rural heat,rural water tanks charger,21.207,3815.34234,3818.93972
Link,GB5 0 rural water tanks,rural water tanks discharger,21.207,3815.34234,3818.93972
Link,GB5 0 solid biomass,biomass to liquid,0.14547,0.05363,0.03811
Link,GB5 0 solid biomass,biomass to liquid CC,0.08398,0.05812,0.38269
Link,GB5 0 solid biomass,rural biomass boiler,0.00026,2e-05,0.00023
Link,GB5 0 solid biomass,solid biomass for industry,18.23879,25.083,0.02836
Link,GB5 0 solid biomass,solid biomass for industry CC,0.13053,27.66758,34.29878
Link,GB5 0 solid biomass,urban central solid biomass CHP,63.68721,63.73601,63.72864
Link,GB5 0 solid biomass,urban central solid biomass CHP CC,0.07147,0.02324,0.02317
Link,GB5 0 solid biomass,urban decentral biomass boiler,0.00764,4e-05,0.00044
Link,GB5 0 unsustainable bioliquids,unsustainable bioliquids,340141.47975,101872.63809,
Link,GB5 0 urban central heat,urban central water pits charger,74.32802,533.79731,552.45518
Link,GB5 0 urban central heat,urban central water tanks charger,2.75321,1.6294,0.91919
Link,GB5 0 urban central water pits,urban central water pits discharger,74.32802,533.79731,552.45518
Link,GB5 0 urban central water tanks,urban central water tanks discharger,2.75321,1.6294,0.91919
Link,GB5 0 urban decentral heat,urban decentral water tanks charger,16.50742,1081.4347,1085.30874
Link,GB5 0 urban decentral water tanks,urban decentral water tanks discharger,16.50742,1081.4347,1085.30874
Link,IT0 0,DAC,0.01658,0.01106,512.391
Link,IT0 0,DC,4222.75482,8082.22401,8249.92908
Link,IT0 0,H2 Electrolysis,0.08862,15019.31022,44672.96753
Link,IT0 0,battery charger,1.07466,42182.0383,96402.09071
Link,IT0 0,electricity distribution grid,48383.61933,63118.23758,73177.91976
Link,IT0 0 H2,Fischer-Tropsch,0.20508,6300.2738,6300.42444
Link,IT0 0 H2,H2 Fuel Cell,0.12297,0.04792,0.05827
Link,IT0 0 H2,H2 pipeline,178.15885,2413.93648,7771.41336
Link,IT0 0 H2,H2 turbine,0.59325,0.20527,1.09955
Link,IT0 0 H2,Sabatier,0.1144,0.06349,0.02947
Link,IT0 0 H2,methanolisation,0.68789,0.67627,13711.71748
Link,IT0 0 battery,battery discharger,1.09969,43051.86256,98389.97182
Link,IT0 0 biogas,biogas to gas,2626.61775,2626.86986,0.05329
Link,IT0 0 biogas,biogas to gas CC,0.2724,663.98483,3619.85887
Link,IT0 0 co2 stored,CO2 pipeline,0.13916,0.09414,0.10797
Link,IT0 0 co2 stored,co2 sequestered,3e-05,4677.15709,9246.1832
Link,IT0 0 home battery,home battery discharger,2689.52702,14487.54864,10139.70625
Link,IT0 0 low voltage,BEV charger,63630.88839,190892.66518,369059.15269
Link,IT0 0 low voltage,electricity distribution grid,48383.61933,63118.23758,73177.91976
Link,IT0 0 low voltage,home battery charger,2628.31612,14194.84071,9934.84258
Link,IT0 0 low voltage,rural air heat pump,0.19638,0.03432,0.02316
Link,IT0 0 low voltage,rural ground heat pump,541.95381,3048.8634,4495.05636
Link,IT0 0 low voltage,rural resistive heater,1900.78052,7865.71676,12640.97865
Link,IT0 0 low voltage,urban central air heat pump,452.31604,1522.31314,1522.54938
Link,IT0 0 low voltage,urban central resistive heater,5352.72597,11089.15196,5740.53448
Link,IT0 0 low voltage,urban decentral air heat pump,15318.89873,8757.41156,7956.43802
Link,IT0 0 low voltage,urban decentral resistive heater,6981.82219,36069.5573,32403.0692
Link,IT0 0 non-sequestered HVC,HVC to air,4250.70636,2974.32721,0.04466
Link,IT0 0 non-sequestered HVC,waste CHP,0.1093,0.86901,0.06073
Link,IT0 0 non-sequestered HVC,waste CHP CC,0.06087,0.13792,2333.84695
Link,IT0 0 process emissions,process emissions,2009.915,0.02115,0.00266
Link,IT0 0 process emissions,process emissions CC,0.05617,1822.86594,1822.89247
Link,IT0 0 rural heat,rural water tanks charger,3189.2971,11600.3717,11616.00335
Link,IT0 0 rural water tanks,rural water tanks discharger,3189.2971,11600.3717,11616.00335
Link,IT0 0 solid biomass,biomass to liquid,0.1405,0.0374,0.03612
Link,IT0 0 solid biomass,biomass to liquid CC,0.08236,0.03189,0.1883
Link,IT0 0 solid biomass,rural biomass boiler,18317.96156,18317.9616,0.00057
Link,IT0 0 solid biomass,solid biomass,697.84707,111.35857,
Link,IT0 0 solid biomass,solid biomass for industry,983.97889,1589.22019,0.01116
Link,IT0 0 solid biomass,solid biomass for industry CC,0.15118,1.10115,2450.55492
Link,IT0 0 solid biomass,urban central solid biomass CHP,5201.52701,5201.58585,5201.58983
Link,IT0 0 solid biomass,urban central solid biomass CHP CC,0.07488,0.02431,0.03693
Link,IT0 0 solid biomass,urban decentral biomass boiler,0.00465,7e-05,11550.6089
Link,IT0 0 unsustainable bioliquids,unsustainable bioliquids,12132183.18319,4007212.32748,
Link,IT0 0 urban central heat,urban central water pits charger,3347.5823,10073.70853,10078.22722
Link,IT0 0 urban central heat,urban central water tanks charger,2.7342,1.57705,0.83021
Link,IT0 0 urban central water pits,urban central water pits discharger,3347.5823,10073.70853,10078.22722
Link,IT0 0 urban central water tanks,urban central water tanks discharger,2.7342,1.57705,0.83021
Link,IT0 0 urban decentral heat,urban decentral water tanks charger,41.25217,100.48577,107.59079
Link,IT0 0 urban decentral water tanks,urban decentral water tanks discharger,41.25217,100.48577,107.59079
Link,IT3 0,DAC,0.01665,0.01233,38.47118
Link,IT3 0,DC,1700.0174,1700.02082,1700.12115
Link,IT3 0,H2 Electrolysis,0.08353,761.18881,1501.99976
Link,IT3 0,battery charger,0.96985,11.8002,454.07465
Link,IT3 0,electricity distribution grid,2274.999,2275.34319,2653.18296
Link,IT3 0 H2,Fischer-Tropsch,0.20444,75.89336,76.02295
Link,IT3 0 H2,H2 Fuel Cell,0.11735,0.04153,0.03994
Link,IT3 0 H2,H2 pipeline,6.12852,119.05242,305.51016
Link,IT3 0 H2,H2 turbine,0.59144,0.16844,0.1378
Link,IT3 0 H2,Sabatier,0.11655,0.07043,0.02898
Link,IT3 0 H2,methanolisation,1.02414,271.34549,879.54679
Link,IT3 0 battery,battery discharger,0.99244,12.04353,463.438
Link,IT3 0 biogas,biogas to gas,45.83037,46.00666,0.05037
Link,IT3 0 biogas,biogas to gas CC,0.1936,9.69972,62.57414
Link,IT3 0 home battery,home battery discharger,1.88204,728.4593,750.62583
Link,IT3 0 low voltage,BEV charger,1618.74441,4856.23322,9388.71755
Link,IT3 0 low voltage,electricity distribution grid,2274.999,2275.34319,2653.18296
Link,IT3 0 low voltage,home battery charger,1.83921,713.74143,735.46011
Link,IT3 0 low voltage,rural air heat pump,0.08676,0.03264,0.02574
Link,IT3 0 low voltage,rural ground heat pump,88.94049,255.64782,343.99422
Link,IT3 0 low voltage,rural resistive heater,1304.9945,1259.47439,1484.94625
Link,IT3 0 low voltage,urban central air heat pump,42.76591,42.80986,42.80031
Link,IT3 0 low voltage,urban central resistive heater,25.02001,26.55633,36.75355
Link,IT3 0 low voltage,urban decentral air heat pump,389.73367,184.61739,72.62494
Link,IT3 0 low voltage,urban decentral resistive heater,1.03437,494.43292,503.31742
Link,IT3 0 non-sequestered HVC,HVC to air,108.07871,75.64251,130919.16711
Link,IT3 0 non-sequestered HVC,waste CHP,0.08918,0.04788,0.03851
Link,IT3 0 non-sequestered HVC,waste CHP CC,0.05502,0.03155,0.36059
Link,IT3 0 process emissions,process emissions,50.56661,0.0806,0.0041
Link,IT3 0 process emissions,process emissions CC,0.05626,48.30218,48.32326
Link,IT3 0 rural heat,rural water tanks charger,5650.63792,5662.48195,5668.04749
Link,IT3 0 rural water tanks,rural water tanks discharger,5650.63792,5662.48195,5668.04749
Link,IT3 0 solid biomass,biomass to liquid,0.10718,0.03542,0.04079
